============================================================
  Generated by:           Genus(TM) Synthesis Solution 18.10-p003_1
  Generated on:           Oct 03 2021  09:52:50 pm
  Module:                 axis_conv_engine
  Technology libraries:   tcbn45gsbwpbc 120
                          physical_cells 
  Operating conditions:   BCCOM 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

              Instance                                     Module                        Cell Count  Cell Area  Net Area   Total Area 
    Ca[0].Ga[0].Ua[0].Ma[10].ACC     accumulator_10                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_10                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6229                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[0].Ma[9].ACC      accumulator_9                                               72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_9                 24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6046                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[0].Ma[8].ACC      accumulator_8                                               72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_8                 24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6057                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[0].Ma[7].ACC      accumulator_7                                               72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_7                 24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6068                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[0].Ma[6].ACC      accumulator_6                                               72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_6                 24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6079                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[0].Ma[5].ACC      accumulator_5                                               72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_5                 24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6090                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[0].Ma[4].ACC      accumulator_4                                               72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_4                 24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6101                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[0].Ma[3].ACC      accumulator_3                                               72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_3                 24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6112                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[0].Ma[2].ACC      accumulator_2                                               72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_2                 24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6123                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[0].Ma[1].ACC      accumulator_1                                               72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_1                 24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6230                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[0].Ma[0].ACC      accumulator                                                 72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0                   24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195                                            24    103.194    10.934      114.128 
    PAD_FILTER                       pad_filter_ZERO0                                            57    129.654    31.693      161.347 
      REG_CLR_LEFT                   register_WORD_WIDTH2_RESET_VALUE1                            2      9.526     0.000        9.526 
      genblk3[13].COL_END_MASKED_REG register_WORD_WIDTH1_RESET_VALUE0_15                         1      4.763     0.000        4.763 
      genblk3[12].COL_END_MASKED_REG register_WORD_WIDTH1_RESET_VALUE0_14                         1      4.763     0.000        4.763 
      genblk3[11].COL_END_MASKED_REG register_WORD_WIDTH1_RESET_VALUE0_13                         1      4.763     0.000        4.763 
      genblk3[10].COL_END_MASKED_REG register_WORD_WIDTH1_RESET_VALUE0_12                         1      4.763     0.000        4.763 
      genblk3[9].COL_END_MASKED_REG  register_WORD_WIDTH1_RESET_VALUE0_11                         1      4.763     0.000        4.763 
      genblk3[8].COL_END_MASKED_REG  register_WORD_WIDTH1_RESET_VALUE0_10                         1      4.763     0.000        4.763 
      genblk3[7].COL_END_MASKED_REG  register_WORD_WIDTH1_RESET_VALUE0_9                          1      4.763     0.000        4.763 
      genblk3[6].COL_END_MASKED_REG  register_WORD_WIDTH1_RESET_VALUE0_8                          1      4.763     0.000        4.763 
      genblk3[5].COL_END_MASKED_REG  register_WORD_WIDTH1_RESET_VALUE0_7                          1      4.763     0.000        4.763 
      genblk3[4].COL_END_MASKED_REG  register_WORD_WIDTH1_RESET_VALUE0_6                          1      4.763     0.000        4.763 
      genblk3[3].COL_END_MASKED_REG  register_WORD_WIDTH1_RESET_VALUE0_5                          1      4.763     0.000        4.763 
      genblk3[2].COL_END_MASKED_REG  register_WORD_WIDTH1_RESET_VALUE0_4                          1      4.763     0.000        4.763 
      genblk3[1].COL_END_MASKED_REG  register_WORD_WIDTH1_RESET_VALUE0_3                          1      4.763     0.000        4.763 
      genblk3[0].COL_END_MASKED_REG  register_WORD_WIDTH1_RESET_VALUE0_2                          1      4.763     0.000        4.763 
      COL_START_REG                  register_WORD_WIDTH1_RESET_VALUE0_1                          1      4.763     0.000        4.763 
      COL_END_REG                    register_WORD_WIDTH1_RESET_VALUE0_30                         1      4.763     0.000        4.763 
    MUL_CONTROL                      n_delay_N1_WORD_WIDTH15                                     15     71.442     0.000       71.442 
      delay_reg_gen[0].m_data_reg    register_WORD_WIDTH15_RESET_VALUE0_LOCAL0                   15     71.442     0.000       71.442 
    ACC_USER                         n_delay_N1_WORD_WIDTH13                                     12     57.154     0.000       57.154 
      delay_reg_gen[0].m_data_reg    register_WORD_WIDTH13_RESET_VALUE0_LOCAL0                   12     57.154     0.000       57.154 
    ACC_VALID_LAST                   n_delay_N1_WORD_WIDTH2                                       2      9.526     0.000        9.526 
      delay_reg_gen[0].m_data_reg    register_WORD_WIDTH2_RESET_VALUE0_LOCAL0                     2      9.526     0.000        9.526 
    MUX_SEL                          register_WORD_WIDTH1_RESET_VALUE0                            2      6.527     0.475        7.002 
    Mb[13].BYPASS_SUM                register_WORD_WIDTH1_RESET_VALUE0_16                         1      4.763     0.000        4.763 
    Mb[12].BYPASS_SUM                register_WORD_WIDTH1_RESET_VALUE0_29                         1      4.763     0.000        4.763 
    Mb[11].BYPASS_SUM                register_WORD_WIDTH1_RESET_VALUE0_28                         1      4.763     0.000        4.763 
    Mb[10].BYPASS_SUM                register_WORD_WIDTH1_RESET_VALUE0_27                         1      4.763     0.000        4.763 
    Mb[9].BYPASS_SUM                 register_WORD_WIDTH1_RESET_VALUE0_26                         1      4.763     0.000        4.763 
    Mb[8].BYPASS_SUM                 register_WORD_WIDTH1_RESET_VALUE0_25                         1      4.763     0.000        4.763 
    Mb[7].BYPASS_SUM                 register_WORD_WIDTH1_RESET_VALUE0_24                         1      4.763     0.000        4.763 
    Mb[6].BYPASS_SUM                 register_WORD_WIDTH1_RESET_VALUE0_23                         1      4.763     0.000        4.763 
    Mb[5].BYPASS_SUM                 register_WORD_WIDTH1_RESET_VALUE0_22                         1      4.763     0.000        4.763 
    Mb[4].BYPASS_SUM                 register_WORD_WIDTH1_RESET_VALUE0_21                         1      4.763     0.000        4.763 
    Mb[3].BYPASS_SUM                 register_WORD_WIDTH1_RESET_VALUE0_20                         1      4.763     0.000        4.763 
    Mb[2].BYPASS_SUM                 register_WORD_WIDTH1_RESET_VALUE0_19                         1      4.763     0.000        4.763 
    Mb[1].BYPASS_SUM                 register_WORD_WIDTH1_RESET_VALUE0_18                         1      4.763     0.000        4.763 
    Mb[0].BYPASS_SUM                 register_WORD_WIDTH1_RESET_VALUE0_17                         1      4.763     0.000        4.763 
  SLICE                              axis_register_DATA_WIDTH4704_KEEP_ENABLE0_LAST_ENA       14266  49462.384  8917.316    58379.700 
